paper_id,test,has_es,verdict,note
10.1080:17461391.2019.1595739,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 53.5, N = 107)."
10.1080:17461391.2019.1595739,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2019.1595739,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2019.1595739,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2019.1595739,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 53.5, N = 107)."
10.1080:17461391.2019.1595739,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2019.1611931,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2019.1611931,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2019.1611931,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1722255,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1722255,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1728389,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1080:17461391.2020.1739144,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1739144,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1809714,t-test,TRUE,match_under_assumptions,Match under paired-samples dz assumption.
10.1080:17461391.2020.1809714,t-test,TRUE,match_under_assumptions,Match under paired-samples dz assumption.
10.1080:17461391.2020.1809714,t-test,TRUE,match_under_assumptions,Match under paired-samples dz assumption.
10.1080:17461391.2020.1809714,t-test,TRUE,match_under_assumptions,Match under paired-samples dz assumption.
10.1080:17461391.2020.1809714,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2020.1809714,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2020.1809714,t-test,TRUE,match_under_assumptions,Match under paired-samples dz assumption.
10.1080:17461391.2020.1809714,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2020.1809714,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1809714,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1809714,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1809714,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1838617,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:17461391.2020.1862305,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2020.1862305,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2020.1862305,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1111:sms.14072,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14072,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14072,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14072,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14072,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14072,t-test,TRUE,indeterminate,No parseable d effect size found.
10.1111:sms.14101,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14101,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14101,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14101,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14123,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14123,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14192,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1111:sms.14237,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14237,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14237,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14237,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14237,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14321,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1111:sms.14457,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1111:sms.14457,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2019-0308,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0034,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0054,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijsnem.2020-0126,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1123:ijspp.2019-0923,t-test,TRUE,indeterminate,No parseable t(df)=value found.
10.1123:ijspp.2019-0923,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1123:ijspp.2019-0923,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1123:ijspp.2020-0191,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,"No parseable F(df1,df2)=value found."
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
